veri,satir,etiket,kat,olcum,sifreleme_s,fovea_ciphertext,fovea_slot,fovea_yukleme_bayt,piroi_ciphertext,piroi_yukleme_MB,piroi_roi_piksel,fovea_sunucu_s,fovea_indirme_bayt
beyin MR (Cheng),1705,2,4,paket,0.010650699958205223,1,8192,855365,1,0.855734,2188,,
beyin MR (Cheng),1706,2,4,paket,0.010008499957621098,1,8192,856149,1,0.855734,1981,,
beyin MR (Cheng),1707,2,4,paket,0.010330899967812002,1,8192,855384,1,0.855734,1360,,
beyin MR (Cheng),1708,2,1,paket,0.010190000059083104,1,8192,855319,1,0.855734,2500,,
beyin MR (Cheng),1709,2,1,paket,0.0167379000922665,1,8192,856014,1,0.855734,3851,,
beyin MR (Cheng),1710,2,1,paket,0.01083799998741597,1,8192,856110,1,0.855734,3940,,
beyin MR (Cheng),1711,2,1,paket,0.010184800019487739,1,8192,856228,1,0.855734,3507,,
beyin MR (Cheng),1712,2,1,paket,0.010006899945437908,1,8192,855308,1,0.855734,1781,,
beyin MR (Cheng),1713,2,3,paket,0.012664100038819015,1,8192,855683,1,0.855734,1031,,
beyin MR (Cheng),1714,2,3,paket,0.010877700056880713,1,8192,856106,1,0.855734,1599,,
beyin MR (Cheng),1715,2,3,paket,0.010762999998405576,1,8192,856145,1,0.855734,1833,,
beyin MR (Cheng),1716,2,3,paket,0.010133199975825846,1,8192,855416,1,0.855734,2542,,
beyin MR (Cheng),1717,2,3,paket,0.010153600014746189,1,8192,855319,1,0.855734,2599,,
beyin MR (Cheng),1718,2,3,paket,0.010936099919490516,1,8192,856099,1,0.855734,2200,,
beyin MR (Cheng),1719,2,3,paket,0.009933800087310374,1,8192,855182,1,0.855734,698,,
beyin MR (Cheng),1720,2,2,paket,0.01090610004030168,1,8192,855909,1,0.855734,473,,
beyin MR (Cheng),1721,2,2,paket,0.011796999955549836,1,8192,855604,1,0.855734,1038,,
beyin MR (Cheng),1722,2,2,paket,0.010151199996471405,1,8192,854750,1,0.855734,1009,,
beyin MR (Cheng),1723,2,2,paket,0.01090630004182458,1,8192,855592,1,0.855734,1038,,
beyin MR (Cheng),1724,2,1,paket,0.010832500061951578,1,8192,856252,1,0.855734,3378,,
beyin MR (Cheng),1725,2,1,paket,0.010931600001640618,1,8192,855389,1,0.855734,7932,,
beyin MR (Cheng),1726,2,1,paket,0.010926599963568151,1,8192,855813,2,1.711468,10496,,
beyin MR (Cheng),1727,2,1,paket,0.01101900008507073,1,8192,856101,2,1.711468,11550,,
beyin MR (Cheng),1728,2,1,paket,0.010502199991606176,1,8192,855257,2,1.711468,11684,,
beyin MR (Cheng),1729,2,1,paket,0.010223299963399768,1,8192,855573,2,1.711468,10912,,
beyin MR (Cheng),1730,2,1,paket,0.010078600025735795,1,8192,855348,2,1.711468,9620,,
beyin MR (Cheng),1731,2,1,paket,0.010074499994516373,1,8192,855944,1,0.855734,4193,,
beyin MR (Cheng),1732,2,1,paket,0.010158500052057207,1,8192,855584,1,0.855734,2734,,
beyin MR (Cheng),1733,2,2,paket,0.009988500038161874,1,8192,855954,1,0.855734,3209,,
beyin MR (Cheng),1734,2,2,paket,0.01183670002501458,1,8192,855796,1,0.855734,3952,,
beyin MR (Cheng),1735,2,2,paket,0.010138900019228458,1,8192,855314,1,0.855734,3791,,
beyin MR (Cheng),1736,2,2,paket,0.010472599999047816,1,8192,855680,1,0.855734,3928,,
beyin MR (Cheng),1737,2,2,paket,0.010887200012803078,1,8192,855245,1,0.855734,3832,,
beyin MR (Cheng),1738,2,2,paket,0.010305500007234514,1,8192,855938,1,0.855734,2928,,
beyin MR (Cheng),1739,2,2,paket,0.010026000090874732,1,8192,855908,1,0.855734,1831,,
beyin MR (Cheng),1740,2,4,paket,0.010278600035235286,1,8192,855268,1,0.855734,630,,
beyin MR (Cheng),1741,2,4,paket,0.009830199996940792,1,8192,854928,1,0.855734,941,,
beyin MR (Cheng),1742,2,4,paket,0.01004219998139888,1,8192,856213,1,0.855734,1014,,
beyin MR (Cheng),1743,2,4,paket,0.010029199998825788,1,8192,854932,1,0.855734,1165,,
beyin MR (Cheng),1744,2,4,paket,0.010872500017285347,1,8192,855867,1,0.855734,1341,,
beyin MR (Cheng),1745,2,4,paket,0.013682899996638298,1,8192,856041,1,0.855734,1393,,
beyin MR (Cheng),1746,2,4,paket,0.009954000008292496,1,8192,855891,1,0.855734,652,,
beyin MR (Cheng),1747,2,1,paket,0.010362599976360798,1,8192,855932,1,0.855734,590,,
beyin MR (Cheng),1748,2,1,paket,0.010032500023953617,1,8192,855933,1,0.855734,759,,
beyin MR (Cheng),1749,2,1,paket,0.010620700079016387,1,8192,855190,1,0.855734,964,,
beyin MR (Cheng),1750,2,1,paket,0.010051000048406422,1,8192,856144,1,0.855734,1006,,
beyin MR (Cheng),1751,2,1,paket,0.011726600001566112,1,8192,855305,1,0.855734,1050,,
beyin MR (Cheng),1752,2,1,paket,0.010810900013893843,1,8192,855933,1,0.855734,655,,
beyin MR (Cheng),1753,2,4,paket,0.010509700048714876,1,8192,855753,1,0.855734,455,,
beyin MR (Cheng),1754,2,4,paket,0.009800400002859533,1,8192,855303,1,0.855734,486,,
beyin MR (Cheng),1755,2,4,paket,0.01124519994482398,1,8192,856102,1,0.855734,493,,
beyin MR (Cheng),1756,2,4,paket,0.010783900041133165,1,8192,856008,1,0.855734,493,,
beyin MR (Cheng),1757,2,4,paket,0.013635499984957278,1,8192,855982,1,0.855734,540,,
beyin MR (Cheng),1758,2,1,paket,0.009986900025978684,1,8192,856058,1,0.855734,915,,
beyin MR (Cheng),1759,2,1,paket,0.010182300000451505,1,8192,855894,1,0.855734,962,,
beyin MR (Cheng),1760,2,0,paket,0.010176600073464215,1,8192,855504,1,0.855734,731,,
beyin MR (Cheng),1761,2,0,paket,0.009965999983251095,1,8192,855968,1,0.855734,918,,
beyin MR (Cheng),1762,2,0,paket,0.010827100020833313,1,8192,854839,1,0.855734,668,,
beyin MR (Cheng),1763,2,0,paket,0.010317299980670214,1,8192,854407,1,0.855734,481,,
beyin MR (Cheng),1764,2,0,paket,0.011747600045055151,1,8192,855439,1,0.855734,316,,
beyin MR (Cheng),1765,2,4,paket,0.011317800031974912,1,8192,856076,1,0.855734,2592,,
beyin MR (Cheng),1766,2,4,paket,0.009874399984255433,1,8192,855098,1,0.855734,2899,,
beyin MR (Cheng),1767,2,4,paket,0.010806199978105724,1,8192,855947,1,0.855734,3372,,
beyin MR (Cheng),1768,2,4,paket,0.010219599935226142,1,8192,855827,1,0.855734,3805,,
beyin MR (Cheng),1769,2,4,paket,0.011104000033810735,1,8192,855376,1,0.855734,3241,,
beyin MR (Cheng),1770,2,4,paket,0.010025699972175062,1,8192,856250,1,0.855734,1870,,
beyin MR (Cheng),1771,2,4,paket,0.010046600014902651,1,8192,854795,1,0.855734,958,,
beyin MR (Cheng),1772,2,3,paket,0.010911599965766072,1,8192,856145,1,0.855734,4138,,
beyin MR (Cheng),1773,2,3,paket,0.010297299944795668,1,8192,855172,1,0.855734,2900,,
beyin MR (Cheng),1774,2,3,paket,0.011327899992465973,1,8192,855251,1,0.855734,4271,,
beyin MR (Cheng),1775,2,3,paket,0.010950900032185018,1,8192,856208,1,0.855734,4789,,
beyin MR (Cheng),1776,2,3,paket,0.010241499985568225,1,8192,855893,1,0.855734,4650,,
beyin MR (Cheng),1777,2,3,paket,0.01053119997959584,1,8192,856079,1,0.855734,2964,,
beyin MR (Cheng),1778,2,3,paket,0.010203999932855368,1,8192,856049,1,0.855734,2979,,
beyin MR (Cheng),1779,2,3,paket,0.010269299964420497,1,8192,855534,1,0.855734,1541,,
beyin MR (Cheng),1780,2,0,paket,0.010347999981604517,1,8192,855506,1,0.855734,709,,
beyin MR (Cheng),1781,2,0,paket,0.01439069991465658,1,8192,855270,1,0.855734,1910,,
beyin MR (Cheng),1782,2,0,paket,0.009979000082239509,1,8192,855291,1,0.855734,2365,,
beyin MR (Cheng),1783,2,0,paket,0.010174800059758127,1,8192,855220,1,0.855734,1806,,
beyin MR (Cheng),1784,2,0,paket,0.010592599981464446,1,8192,855318,1,0.855734,946,,
beyin MR (Cheng),1785,2,3,paket,0.009889099979773164,1,8192,856026,1,0.855734,451,,
beyin MR (Cheng),1786,2,3,paket,0.009875799994915724,1,8192,855222,1,0.855734,500,,
beyin MR (Cheng),1787,2,3,paket,0.010111100040376186,1,8192,855341,1,0.855734,480,,
beyin MR (Cheng),1788,2,0,paket,0.010372200049459934,1,8192,855168,1,0.855734,482,,
beyin MR (Cheng),1789,2,0,paket,0.011151700047776103,1,8192,855939,1,0.855734,584,,
beyin MR (Cheng),1790,2,0,paket,0.01021129998844117,1,8192,856077,1,0.855734,665,,
beyin MR (Cheng),1791,2,0,paket,0.010217799921520054,1,8192,855212,1,0.855734,341,,
beyin MR (Cheng),1792,2,0,paket,0.010926999966613948,1,8192,855944,1,0.855734,703,,
beyin MR (Cheng),1793,2,0,paket,0.009956999914720654,1,8192,856173,1,0.855734,693,,
beyin MR (Cheng),1794,2,2,paket,0.010653399978764355,1,8192,856129,1,0.855734,1827,,
beyin MR (Cheng),1795,2,2,paket,0.00984369998332113,1,8192,856042,1,0.855734,2006,,
beyin MR (Cheng),1796,2,2,paket,0.010309700039215386,1,8192,855961,1,0.855734,2081,,
beyin MR (Cheng),1797,2,2,paket,0.010282399947755039,1,8192,856169,1,0.855734,1783,,
beyin MR (Cheng),1798,2,2,paket,0.010214400012046099,1,8192,855860,1,0.855734,1601,,
beyin MR (Cheng),1799,2,2,paket,0.01086030004080385,1,8192,855638,1,0.855734,1043,,
beyin MR (Cheng),1800,2,4,paket,0.009952399996109307,1,8192,855319,1,0.855734,845,,
beyin MR (Cheng),1801,2,4,paket,0.011877299984917045,1,8192,855995,1,0.855734,791,,
beyin MR (Cheng),1802,2,4,paket,0.010012799990363419,1,8192,855970,1,0.855734,546,,
beyin MR (Cheng),1803,2,4,paket,0.011414899956434965,1,8192,855744,1,0.855734,452,,
beyin MR (Cheng),1804,2,4,paket,0.009816499892622232,1,8192,855300,1,0.855734,613,,
beyin MR (Cheng),1805,2,3,paket,0.011218499974347651,1,8192,855854,1,0.855734,1187,,
beyin MR (Cheng),1806,2,3,paket,0.01024680002592504,1,8192,855780,1,0.855734,1836,,
beyin MR (Cheng),1807,2,3,paket,0.011684300028719008,1,8192,856183,1,0.855734,1490,,
beyin MR (Cheng),1808,2,3,paket,0.009873099974356592,1,8192,856060,1,0.855734,1968,,
beyin MR (Cheng),1809,2,3,paket,0.01222449995111674,1,8192,855401,1,0.855734,1697,,
beyin MR (Cheng),1810,2,3,paket,0.009966199984773993,1,8192,855253,1,0.855734,1543,,
beyin MR (Cheng),1811,2,3,paket,0.010779700009152293,1,8192,855413,1,0.855734,1194,,
beyin MR (Cheng),1812,2,0,paket,0.00997709995135665,1,8192,856031,1,0.855734,922,,
beyin MR (Cheng),1813,2,0,paket,0.010407599969767034,1,8192,855265,1,0.855734,928,,
beyin MR (Cheng),1814,2,0,paket,0.010019700042903423,1,8192,855275,1,0.855734,1620,,
beyin MR (Cheng),1815,2,0,paket,0.01004809990990907,1,8192,855724,1,0.855734,1825,,
beyin MR (Cheng),1816,2,0,paket,0.011916400049813092,1,8192,855547,1,0.855734,1610,,
beyin MR (Cheng),1817,2,0,paket,0.010792699991725385,1,8192,855869,1,0.855734,1691,,
beyin MR (Cheng),1818,2,0,paket,0.010093300021253526,1,8192,855321,1,0.855734,2036,,
beyin MR (Cheng),1819,2,0,paket,0.01080990000627935,1,8192,855848,1,0.855734,1977,,
beyin MR (Cheng),1820,2,0,paket,0.010373299941420555,1,8192,855969,1,0.855734,1083,,
beyin MR (Cheng),1821,2,0,paket,0.010203700046986341,1,8192,855297,1,0.855734,2383,,
beyin MR (Cheng),1822,2,0,paket,0.010170200024731457,1,8192,856078,1,0.855734,3627,,
beyin MR (Cheng),1823,2,0,paket,0.010874500032514334,1,8192,856074,1,0.855734,4495,,
beyin MR (Cheng),1824,2,0,paket,0.010168500011786819,1,8192,855597,1,0.855734,5851,,
beyin MR (Cheng),1825,2,0,paket,0.010982700041495264,1,8192,855234,1,0.855734,5971,,
beyin MR (Cheng),1826,2,0,paket,0.010213400004431605,1,8192,855813,1,0.855734,6397,,
beyin MR (Cheng),1827,2,0,paket,0.01170180004555732,1,8192,854436,1,0.855734,4848,,
beyin MR (Cheng),1828,2,0,paket,0.01017430005595088,1,8192,856153,1,0.855734,3866,,
beyin MR (Cheng),1829,2,3,paket,0.010188200045377016,1,8192,855495,1,0.855734,1894,,
beyin MR (Cheng),1830,2,3,paket,0.010031199897639453,1,8192,855166,1,0.855734,3585,,
beyin MR (Cheng),1831,2,3,paket,0.010201400029473007,1,8192,855617,1,0.855734,3639,,
beyin MR (Cheng),1832,2,3,paket,0.010116699966602027,1,8192,855808,1,0.855734,3662,,
beyin MR (Cheng),1833,2,3,paket,0.010369100025855005,1,8192,855474,1,0.855734,2772,,
beyin MR (Cheng),1834,2,4,paket,0.010982500039972365,1,8192,855865,1,0.855734,2216,,
beyin MR (Cheng),1835,2,4,paket,0.010748700005933642,1,8192,855577,1,0.855734,2785,,
beyin MR (Cheng),1836,2,4,paket,0.010172300040721893,1,8192,856020,1,0.855734,3277,,
beyin MR (Cheng),1837,2,4,paket,0.011954299989156425,1,8192,855249,1,0.855734,3048,,
beyin MR (Cheng),1838,2,4,paket,0.010596300009638071,1,8192,856032,1,0.855734,2289,,
beyin MR (Cheng),1839,2,4,paket,0.010071499971672893,1,8192,855411,1,0.855734,920,,
beyin MR (Cheng),1840,1,1,paket,0.012103299959562719,1,8192,855839,1,0.855734,996,,
beyin MR (Cheng),1841,1,1,paket,0.010241399984806776,1,8192,855694,1,0.855734,3908,,
beyin MR (Cheng),1842,1,1,paket,0.010846500052139163,1,8192,855829,1,0.855734,1677,,
beyin MR (Cheng),1843,1,1,paket,0.01186920003965497,1,8192,856259,1,0.855734,2732,,
beyin MR (Cheng),1844,1,1,paket,0.010840200004167855,1,8192,855616,1,0.855734,3198,,
beyin MR (Cheng),1845,1,1,paket,0.01001730002462864,1,8192,856142,1,0.855734,3251,,
beyin MR (Cheng),1846,1,1,paket,0.010603000060655177,1,8192,855210,1,0.855734,3714,,
beyin MR (Cheng),1847,1,1,paket,0.010122700012288988,1,8192,855202,1,0.855734,5183,,
beyin MR (Cheng),1848,1,1,paket,0.010468199965544045,1,8192,855366,1,0.855734,2031,,
beyin MR (Cheng),1849,1,1,paket,0.010018699918873608,1,8192,855314,1,0.855734,3191,,
beyin MR (Cheng),1850,1,1,paket,0.009929299936629832,1,8192,856158,1,0.855734,2588,,
beyin MR (Cheng),1851,1,1,paket,0.010035800049081445,1,8192,855637,1,0.855734,810,,
beyin MR (Cheng),1852,1,0,paket,0.009914400056004524,1,8192,855360,1,0.855734,4631,,
beyin MR (Cheng),1853,1,3,paket,0.010028099990449846,1,8192,855633,1,0.855734,6786,,
beyin MR (Cheng),1854,1,3,paket,0.010435999953188002,1,8192,855258,2,1.711468,12206,,
beyin MR (Cheng),1855,1,3,paket,0.010987000074237585,1,8192,856139,2,1.711468,8572,,
beyin MR (Cheng),1856,1,3,paket,0.0104792999336496,1,8192,855988,2,1.711468,10325,,
beyin MR (Cheng),1857,1,3,paket,0.010369300027377903,1,8192,856066,2,1.711468,13874,,
beyin MR (Cheng),1858,1,3,paket,0.0107164999935776,1,8192,856079,2,1.711468,12621,,
beyin MR (Cheng),1859,1,3,paket,0.00989989994559437,1,8192,856197,1,0.855734,7945,,
beyin MR (Cheng),1860,1,3,paket,0.009859199984930456,1,8192,856024,1,0.855734,6504,,
beyin MR (Cheng),1861,1,3,paket,0.010155399912036955,1,8192,854884,1,0.855734,506,,
beyin MR (Cheng),1862,1,3,paket,0.010059799998998642,1,8192,855783,1,0.855734,4765,,
beyin MR (Cheng),1863,1,3,paket,0.011684800032526255,1,8192,855796,2,1.711468,10143,,
beyin MR (Cheng),1864,1,3,paket,0.009968800004571676,1,8192,855770,2,1.711468,12917,,
beyin MR (Cheng),1865,1,3,paket,0.011093199951574206,1,8192,856193,2,1.711468,13685,,
beyin MR (Cheng),1866,1,3,paket,0.010444900020956993,1,8192,856064,1,0.855734,3847,,
beyin MR (Cheng),1867,1,3,paket,0.010730799986049533,1,8192,855190,1,0.855734,3273,,
beyin MR (Cheng),1868,1,3,paket,0.010755900060757995,1,8192,854867,1,0.855734,1987,,
beyin MR (Cheng),1869,1,0,paket,0.01212410000152886,1,8192,855705,1,0.855734,4733,,
beyin MR (Cheng),1870,1,0,paket,0.010152800008654594,1,8192,855232,1,0.855734,7419,,
beyin MR (Cheng),1871,1,0,paket,0.009935799986124039,1,8192,856048,2,1.711468,8950,,
beyin MR (Cheng),1872,1,0,paket,0.010887300013564527,1,8192,855486,2,1.711468,10390,,
beyin MR (Cheng),1873,1,0,paket,0.00988959998358041,1,8192,855616,2,1.711468,10987,,
beyin MR (Cheng),1874,1,0,paket,0.010185900027863681,1,8192,856084,2,1.711468,11035,,
beyin MR (Cheng),1875,1,0,paket,0.010187800042331219,1,8192,855384,2,1.711468,9662,,
beyin MR (Cheng),1876,1,0,paket,0.010219600051641464,1,8192,856051,2,1.711468,8635,,
beyin MR (Cheng),1877,1,0,paket,0.010852199979126453,1,8192,856074,1,0.855734,4425,,
beyin MR (Cheng),1878,1,2,paket,0.010369000025093555,1,8192,855344,1,0.855734,2843,,
beyin MR (Cheng),1879,1,2,paket,0.01047049998305738,1,8192,855309,1,0.855734,1073,,
beyin MR (Cheng),1880,1,3,paket,0.01127949997317046,1,8192,856013,1,0.855734,1397,,
beyin MR (Cheng),1881,1,3,paket,0.010390799958258867,1,8192,856078,1,0.855734,2366,,
beyin MR (Cheng),1882,1,3,paket,0.010376899968832731,1,8192,855813,1,0.855734,3192,,
beyin MR (Cheng),1883,1,3,paket,0.011135000037029386,1,8192,855275,1,0.855734,3175,,
beyin MR (Cheng),1884,1,1,paket,0.010142300045117736,1,8192,856114,1,0.855734,904,,
beyin MR (Cheng),1885,1,1,paket,0.010589699959382415,1,8192,855367,1,0.855734,765,,
beyin MR (Cheng),1886,1,1,paket,0.010184200014919043,1,8192,855979,1,0.855734,1513,,
beyin MR (Cheng),1887,1,1,paket,0.010171500034630299,1,8192,855162,1,0.855734,1362,,
beyin MR (Cheng),1888,1,1,paket,0.010363199980929494,1,8192,855160,2,1.711468,10741,,
beyin MR (Cheng),1889,1,1,paket,0.010561300092376769,1,8192,856222,2,1.711468,9115,,
beyin MR (Cheng),1890,1,1,paket,0.010902100009843707,1,8192,855361,2,1.711468,9553,,
beyin MR (Cheng),1891,1,1,paket,0.010343399946577847,1,8192,854792,1,0.855734,6563,,
beyin MR (Cheng),1892,1,1,paket,0.010817699949257076,1,8192,856228,1,0.855734,2756,,
beyin MR (Cheng),1893,1,1,paket,0.009822399937547743,1,8192,855301,1,0.855734,2931,,
beyin MR (Cheng),1894,1,1,paket,0.011692300089634955,1,8192,856008,1,0.855734,4992,,
beyin MR (Cheng),1895,1,1,paket,0.00993580010253936,1,8192,855962,1,0.855734,4415,,
beyin MR (Cheng),1896,1,1,paket,0.01323949999641627,1,8192,855666,1,0.855734,2552,,
beyin MR (Cheng),1897,1,1,paket,0.010382800013758242,1,8192,855185,1,0.855734,1766,,
beyin MR (Cheng),1898,1,1,paket,0.00996820000000298,1,8192,855868,1,0.855734,731,,
beyin MR (Cheng),1899,1,1,paket,0.010057899984531105,1,8192,855636,1,0.855734,4144,,
beyin MR (Cheng),1900,1,1,paket,0.009905500104650855,1,8192,855260,1,0.855734,5676,,
beyin MR (Cheng),1901,1,1,paket,0.011319699930027127,1,8192,855275,2,1.711468,8790,,
beyin MR (Cheng),1902,1,1,paket,0.00993399997241795,1,8192,855254,2,1.711468,8616,,
beyin MR (Cheng),1903,1,1,paket,0.010464699938893318,1,8192,855444,2,1.711468,8925,,
beyin MR (Cheng),1904,1,1,paket,0.011215199949219823,1,8192,855392,2,1.711468,8736,,
beyin MR (Cheng),1905,1,1,paket,0.009957200032658875,1,8192,856011,1,0.855734,7592,,
beyin MR (Cheng),1906,1,1,paket,0.00983500003349036,1,8192,855296,1,0.855734,5299,,
beyin MR (Cheng),1907,1,1,paket,0.010767500032670796,1,8192,854481,1,0.855734,3275,,
beyin MR (Cheng),1908,1,3,paket,0.010069800075143576,1,8192,855276,1,0.855734,1609,,
beyin MR (Cheng),1909,1,3,paket,0.010897299973294139,1,8192,855978,1,0.855734,1901,,
beyin MR (Cheng),1910,1,3,paket,0.012915100087411702,1,8192,855341,1,0.855734,942,,
beyin MR (Cheng),1911,1,3,paket,0.010236899950541556,1,8192,855629,1,0.855734,7759,,
beyin MR (Cheng),1912,1,3,paket,0.010079000028781593,1,8192,855808,1,0.855734,4322,,
beyin MR (Cheng),1913,1,4,paket,0.010172699927352369,1,8192,855384,1,0.855734,3194,,
beyin MR (Cheng),1914,1,4,paket,0.010105500114150345,1,8192,855833,1,0.855734,4692,,
beyin MR (Cheng),1915,1,4,paket,0.01032400003168732,1,8192,855325,2,1.711468,12075,,
beyin MR (Cheng),1916,1,4,paket,0.010799499927088618,1,8192,855871,1,0.855734,6827,,
beyin MR (Cheng),1917,1,4,paket,0.01060829998459667,1,8192,855609,2,1.711468,12754,,
beyin MR (Cheng),1918,1,4,paket,0.010251899948343635,1,8192,855528,2,1.711468,11540,,
beyin MR (Cheng),1919,1,4,paket,0.010096499929204583,1,8192,855310,2,1.711468,8827,,
beyin MR (Cheng),1920,1,2,paket,0.01065419998485595,1,8192,856157,1,0.855734,3095,,
beyin MR (Cheng),1921,1,2,paket,0.009970500017516315,1,8192,855823,1,0.855734,4393,,
beyin MR (Cheng),1922,1,2,paket,0.010346299968659878,1,8192,855732,2,1.711468,8352,,
beyin MR (Cheng),1923,1,2,paket,0.01503809995483607,1,8192,855664,1,0.855734,6278,,
beyin MR (Cheng),1924,1,2,paket,0.010089299990795553,1,8192,855821,1,0.855734,4542,,
beyin MR (Cheng),1925,1,2,paket,0.011791200027801096,1,8192,856094,1,0.855734,3560,,
beyin MR (Cheng),1926,1,2,paket,0.01017270004376769,1,8192,855801,1,0.855734,2442,,
beyin MR (Cheng),1927,1,2,paket,0.010036999941803515,1,8192,856078,1,0.855734,1931,,
beyin MR (Cheng),1928,1,2,paket,0.010304199997335672,1,8192,855684,1,0.855734,3883,,
beyin MR (Cheng),1929,1,2,paket,0.010386000038124621,1,8192,855945,2,1.711468,13232,,
beyin MR (Cheng),1930,1,2,paket,0.010076200007461011,1,8192,856068,1,0.855734,2831,,
beyin MR (Cheng),1931,1,2,paket,0.010872899903915823,1,8192,856273,1,0.855734,3152,,
beyin MR (Cheng),1932,1,2,paket,0.010736000025644898,1,8192,856016,1,0.855734,5731,,
beyin MR (Cheng),1933,1,2,paket,0.009874999988824129,1,8192,855691,1,0.855734,3790,,
beyin MR (Cheng),1934,1,2,paket,0.011074499925598502,1,8192,855145,2,1.711468,9381,,
beyin MR (Cheng),1935,1,2,paket,0.01077880000229925,1,8192,855334,2,1.711468,10947,,
beyin MR (Cheng),1936,1,0,paket,0.011130200000479817,1,8192,856172,2,1.711468,15835,,
beyin MR (Cheng),1937,1,0,paket,0.010027699987404048,1,8192,855222,3,2.567202,18742,,
beyin MR (Cheng),1938,1,0,paket,0.010131699964404106,1,8192,855309,2,1.711468,9867,,
beyin MR (Cheng),1939,1,0,paket,0.01015929994173348,1,8192,855808,2,1.711468,10992,,
beyin MR (Cheng),1940,1,0,paket,0.010114099946804345,1,8192,854945,2,1.711468,9349,,
beyin MR (Cheng),1941,1,0,paket,0.010179200093261898,1,8192,856147,2,1.711468,8332,,
beyin MR (Cheng),1942,1,0,paket,0.010243299999274313,1,8192,855292,2,1.711468,9391,,
beyin MR (Cheng),1943,1,0,paket,0.010410999995656312,1,8192,855218,1,0.855734,5824,,
beyin MR (Cheng),1944,1,0,paket,0.009998599998652935,1,8192,856043,1,0.855734,7272,,
beyin MR (Cheng),1945,1,0,paket,0.010625499999150634,1,8192,855273,1,0.855734,6376,,
beyin MR (Cheng),1946,1,0,paket,0.010342600056901574,1,8192,855086,1,0.855734,4935,,
beyin MR (Cheng),1947,1,3,paket,0.012637600069865584,1,8192,855908,1,0.855734,4719,,
beyin MR (Cheng),1948,1,3,paket,0.011292500072158873,1,8192,856097,1,0.855734,5589,,
beyin MR (Cheng),1949,1,4,paket,0.010416000033728778,1,8192,856189,1,0.855734,1084,,
beyin MR (Cheng),1950,1,4,paket,0.01148400001693517,1,8192,855350,1,0.855734,2723,,
beyin MR (Cheng),1951,1,4,paket,0.010464400053024292,1,8192,856169,1,0.855734,4995,,
